timestamp(UTC),score,temp,humid,co2,voc,pm25,pm10
12/15/2024 0:00,1,15.89,88.43,2924,250,43,45
12/15/2024 0:05,1,15.98,89.45,2938,255.4,40.8,42.8
12/15/2024 0:10,1.4,15.8,88.47,2933.8,255.2,40.2,42.2
12/15/2024 0:15,1.8,15.83,87.5,2935.6,250.6,40.8,42.8
12/15/2024 0:20,0.8,15.91,88.87,2943.4,252.4,42.2,44.2
12/15/2024 0:25,0.4,15.9,89.52,2949,258.6,41.6,43.6
12/15/2024 0:30,1.6,15.77,87.72,2943.8,250,40.6,42.6
12/15/2024 0:35,1,15.84,88.19,2960.4,250,40.8,42.8
12/15/2024 0:40,0,15.96,89.32,2979.8,261.8,43.4,45.4
12/15/2024 0:45,0.2,15.85,89.33,2978,255.8,42.4,44.4
12/15/2024 0:50,0.8,15.69,87.76,2978,258.6,40,42
12/15/2024 0:55,0,15.87,88.78,2992,250.8,42,44
12/15/2024 1:00,0,15.9,89.89,3003.4,262,41.4,43.4
12/15/2024 1:05,0.2,15.72,88.33,3008.4,261.4,41.4,43.4
12/15/2024 1:10,0.4,15.76,87.93,3014.8,260.4,41.2,43.2
12/15/2024 1:15,0,15.93,89.1,3014,258.8,44.2,46.2
12/15/2024 1:20,0,15.9,89.79,3024.2,264.8,41.2,43.2
12/15/2024 1:25,0.4,15.73,87.99,3021.6,259.8,40.6,42.6
12/15/2024 1:30,0,15.84,88.33,3032.75,261,41.75,43.75
12/15/2024 1:35,0,15.89,89.45,3041.4,266.6,43,45
12/15/2024 1:40,0,15.88,89.65,3043.6,270.4,42.6,44.6
12/15/2024 1:45,0,15.73,87.86,3038.6,262.6,42,44
12/15/2024 1:50,0,15.81,88.53,3053.8,262.4,42,44
12/15/2024 1:55,0,15.86,89.78,3066,268.6,42.4,44.4
12/15/2024 2:00,0,15.78,88.85,3063.6,264.4,41.6,43.6
12/15/2024 2:05,0,15.83,88.62,3070,264.2,40.6,42.6
12/15/2024 2:10,0,15.92,89.59,3093.4,266.6,43.4,45.4
12/15/2024 2:15,0,15.86,89.34,3090.8,269.2,43.8,45.8
12/15/2024 2:20,0,15.74,87.92,3069.4,261.8,40.8,42.8
12/15/2024 2:25,0.2,15.86,88.91,3023.2,255.8,42.4,44.4
12/15/2024 2:30,0,15.91,89.59,3007.6,260.8,43.2,45.2
12/15/2024 2:35,0.4,15.73,88.1,2994,252.6,41.6,43.6
12/15/2024 2:40,0,15.82,88.65,3000.6,262,42.4,44.4
12/15/2024 2:45,0,15.9,89.79,3009.2,263.4,43.4,45.4
12/15/2024 2:50,0,15.77,89.06,3006.6,259,43.8,45.8
12/15/2024 2:55,0,15.71,87.6,3013,259.4,42,44
12/15/2024 3:00,0,15.82,88.85,3030.8,262.2,44.8,46.8
12/15/2024 3:05,0,15.89,89.78,3043,264,44.2,46.2
12/15/2024 3:10,0,15.8,89.23,3032.8,261.8,44.4,46.4
12/15/2024 3:15,0,15.89,89.81,3045.4,260,45,47
12/15/2024 3:20,0,15.97,90.34,3058.4,271,45,47
12/15/2024 3:25,0,16.04,90.65,3063,266.4,46.8,48.8
12/15/2024 3:30,0,16.03,91.03,3065.4,276.6,45,47
12/15/2024 3:35,0,15.98,90.28,3051,268.4,46,48
12/15/2024 3:40,0,15.82,88.24,3055,269.2,43.2,45.2
12/15/2024 3:45,0,15.91,89.08,3074.4,267.6,42.8,44.8
12/15/2024 3:50,0,15.92,89.89,3079.6,265.4,43.8,45.8
12/15/2024 3:55,0,15.77,88.17,3074.2,261.4,43.4,45.4
12/15/2024 4:00,0,15.77,88.2,3082.2,265.4,43.2,45.2
12/15/2024 4:05,0,15.87,89.54,3093.2,267,42.2,44.2
12/15/2024 4:10,0,15.84,89.63,3098.2,267.8,44.8,46.8
12/15/2024 4:15,0,15.66,87.91,3092.4,267,42.6,44.6
12/15/2024 4:20,0,15.79,88.72,3098,259.4,44.8,46.8
12/15/2024 4:25,0,15.84,89.9,3111.6,265.2,46.2,48.2
12/15/2024 4:30,0,15.79,89.43,3110.6,263.8,44.8,46.8
12/15/2024 4:35,0,15.69,87.86,3114.2,263.8,42.2,44.2
12/15/2024 4:40,0,15.76,89.35,3129.4,270.6,43.6,45.6
12/15/2024 4:45,0,15.84,90.18,3138.25,267.5,44,46
12/15/2024 4:50,0,15.78,89.06,3128,265.6,45,47
12/15/2024 4:55,0,15.72,88.08,3137.6,266.6,44.4,46.4
12/15/2024 5:00,0,15.83,89.37,3143.8,268.8,43.8,45.8
12/15/2024 5:05,0,15.81,90.2,3142.8,270.4,45.4,47.4
12/15/2024 5:10,0,15.66,88.56,3139.8,264,42.6,44.6
12/15/2024 5:15,0,15.77,88.66,3155,262.8,45.4,47.4
12/15/2024 5:20,0,15.81,89.93,3158.6,269.4,46,48
12/15/2024 5:25,0,15.79,89.74,3150.2,269.8,44.4,46.4
12/15/2024 5:30,0,15.68,88.22,3153.8,267,43.6,45.6
12/15/2024 5:35,0,15.78,89.17,3172,269,45.4,47.4
12/15/2024 5:40,0,15.9,89.91,3180,268,45.2,47.2
12/15/2024 5:45,0,15.69,88.88,3176.4,270.4,44.2,46.2
12/15/2024 5:50,0,15.71,88.2,3184.4,264.6,45,47
12/15/2024 5:55,0,15.75,89.74,3197.8,271.2,45,47
12/15/2024 6:00,0,15.79,90.06,3201.2,269.4,45.2,47.2
12/15/2024 6:05,0,15.64,88.16,3196.8,271.2,43.8,45.8
12/15/2024 6:10,0,15.7,88.13,3175.4,256.2,43.2,45.2
12/15/2024 6:15,0,15.76,89.57,3145,261.6,43.8,45.8
12/15/2024 6:20,0,15.77,89.67,3134.6,263.8,43.8,45.8
12/15/2024 6:25,0,15.63,87.89,3130.6,262.2,46,48
12/15/2024 6:30,0,15.71,88.86,3132.8,265.4,45.4,47.4
12/15/2024 6:35,0,15.81,89.99,3145.6,264.4,46,48
12/15/2024 6:40,0,15.75,89.25,3142.2,266.2,45,47
12/15/2024 6:45,0,15.66,87.97,3146,262.4,44.6,46.6
12/15/2024 6:50,0,15.71,89.49,3167.4,261.6,45.8,47.8
12/15/2024 6:55,0,15.82,90.18,3175.4,270.8,46,48
12/15/2024 7:00,0,15.65,88.38,3153.6,260.4,45.6,47.6
12/15/2024 7:05,0,15.75,88.48,3158.4,266.4,47.2,49.2
12/15/2024 7:10,0,15.81,89.94,3170.2,266.4,48.2,50.2
12/15/2024 7:15,0,15.87,90.5,3176.4,271,48,50
12/15/2024 7:20,0,15.99,90.87,3180.2,267.2,50,52
12/15/2024 7:25,0,16.01,90.96,3185.8,269.4,50,52
12/15/2024 7:30,21,15.67,83.31,2068.8,147.6,27.2,29
12/15/2024 7:35,39.4,15.62,80.18,1559.4,104.2,21.2,22.4
12/15/2024 7:40,32.8,15.77,86.78,1635.4,116.8,26.2,28
12/15/2024 7:45,29.8,15.78,88.62,1689.4,118.6,28.2,30.2
12/15/2024 7:50,29.6,15.62,87.52,1713.8,120.6,26.6,28.6
12/15/2024 7:55,27.8,15.73,88.14,1740.8,121,28.6,30.6
12/15/2024 8:00,26.2,15.77,89.58,1754.2,121.6,31.2,33.2
12/15/2024 8:05,26.4,15.74,89.07,1760.2,125,30.6,32.6
12/15/2024 8:10,26,15.63,87.77,1777.4,125.2,31,33
12/15/2024 8:15,24.4,15.67,89.21,1798.8,125,32,34
12/15/2024 8:20,23.8,15.8,89.87,1805.6,126.8,33.2,35.2
12/15/2024 8:25,23.8,15.71,89.38,1814,128.2,32.2,34.2
12/15/2024 8:30,22.8,15.64,88.37,1838,125.8,34,36
12/15/2024 8:35,21.8,15.73,89.37,1854,130.5,34.25,36.25
12/15/2024 8:40,21.2,15.81,90.13,1854.8,127.8,34,36
12/15/2024 8:45,21.8,15.71,89.25,1856.2,128,34.4,36.4
12/15/2024 8:50,20.8,15.66,88.36,1882.6,130.4,33.6,35.6
12/15/2024 8:55,19.6,15.75,89.47,1896.8,130.4,34.8,36.8
12/15/2024 9:00,19,15.79,90.11,1902,131,35,37
12/15/2024 9:05,18.6,15.65,88.98,1909.4,133.6,35.8,37.8
12/15/2024 9:10,17.8,15.73,88.98,1933.2,128.6,36,38
12/15/2024 9:15,16.8,15.79,89.94,1940.8,129.6,37,39
12/15/2024 9:20,17.4,15.78,89.71,1941.2,133.2,35.8,37.8
12/15/2024 9:25,16.4,15.67,88.49,1958.2,135.2,36.6,38.6
12/15/2024 9:30,15.6,15.77,89.51,1976.4,137,37,39
12/15/2024 9:35,14,15.84,89.83,1985.4,133.8,38.6,40.6
12/15/2024 9:40,14.4,15.65,88.71,1988.2,134.4,37.8,39.8
12/15/2024 9:45,13.6,15.76,89,2009.4,140.6,38.8,40.8
12/15/2024 9:50,13.6,15.87,89.87,2017.8,138.2,38.2,40.2
12/15/2024 9:55,13.8,15.75,88.91,2010.8,140.2,37.6,39.6
12/15/2024 10:00,14.2,15.7,88.37,2030.2,138.4,37.4,39.4
12/15/2024 10:05,12.8,15.81,89.47,2049,140.8,38.6,40.6
12/15/2024 10:10,12.4,15.79,89.7,2042.8,141.2,40.6,42.6
12/15/2024 10:15,13.4,15.69,88.07,2053.4,144.2,38.2,40.2
12/15/2024 10:20,12.8,15.76,89.09,2078.8,140.2,38.8,40.8
12/15/2024 10:25,12.6,15.86,89.77,2081.6,141.8,39,41
12/15/2024 10:30,13.2,15.69,88.49,2082.4,146.6,38.2,40.2
12/15/2024 10:35,12.8,15.76,88.32,2105.8,142.2,39.4,41.4
12/15/2024 10:40,11.4,15.82,89.58,2116.2,145.6,40.8,42.8
12/15/2024 10:45,12.4,15.81,88.91,2108.2,146.6,39.2,41.2
12/15/2024 10:50,12.2,15.71,88.24,2128.2,146.6,39.6,41.6
12/15/2024 10:55,11.8,15.84,89.4,2144,145,39.4,41.4
12/15/2024 11:00,11.2,15.77,88.83,2141.4,149.8,41,43
12/15/2024 11:05,11.6,15.7,87.76,2156.2,149.2,40.6,42.6
12/15/2024 11:10,11.2,15.83,89.05,2165.6,149.4,40.4,42.4
12/15/2024 11:15,10.4,15.89,89.86,2172.4,150,42,44
12/15/2024 11:20,10.2,16.04,90.23,2181.8,155.4,42.8,44.8
12/15/2024 11:25,9.8,16.14,90.44,2191.8,158.8,44.2,46.2
12/15/2024 11:30,10.6,16.19,90.29,2196.8,158.8,42,44
12/15/2024 11:35,11.4,15.98,88.75,2200,158,40.2,42.2
12/15/2024 11:40,11.8,15.81,87.24,2225.2,160,39.2,41.2
12/15/2024 11:45,11.2,15.98,88.37,2230.8,156,40.6,42.6
12/15/2024 11:50,11,15.94,88.47,2218.6,161.8,41.2,43.2
12/15/2024 11:55,11,15.83,87.06,2235.8,159.4,41.8,43.8
12/15/2024 12:00,10.2,15.93,88.47,2252.4,163.8,41.8,43.8
12/15/2024 12:05,10.6,15.83,87.91,2235.8,158.8,41.6,43.6
12/15/2024 12:10,10.8,15.78,87.18,2258.2,164.8,40.6,42.6
12/15/2024 12:15,10,15.93,88.43,2268,164.2,41.8,43.8
12/15/2024 12:20,10,15.79,87.55,2271.8,167.4,42.2,44.2
12/15/2024 12:25,10.4,15.81,87.27,2288.4,169.6,41.4,43.4
12/15/2024 12:30,9,15.91,88.74,2294,171.5,42.5,44.5
12/15/2024 12:35,10.4,15.81,87.59,2270.6,170,42,44
12/15/2024 12:40,10,15.84,87.21,2296.6,173.2,42.4,44.4
12/15/2024 12:45,9,15.93,88.5,2312,167.2,43.2,45.2
12/15/2024 12:50,9.6,15.79,87,2303.8,174.8,44,46
12/15/2024 12:55,9.2,15.83,87.68,2330.8,174,42.6,44.6
12/15/2024 13:00,9.6,15.87,87.77,2322.8,174.4,41.6,43.6
12/15/2024 13:05,8.8,15.76,86.68,2334,178.8,44.8,46.8
12/15/2024 13:10,9.4,15.9,88.06,2354.8,173.6,41.8,43.8
12/15/2024 13:15,9.6,15.83,87.16,2318.6,173.6,42.2,44.2
12/15/2024 13:20,9.4,15.8,86.39,2338,179.6,42.4,44.4
12/15/2024 13:25,9,15.96,87.75,2353.8,176.8,42.8,44.8
12/15/2024 13:30,9.2,15.75,86.34,2343.8,184.2,43.4,45.4
12/15/2024 13:35,8.6,15.86,86.83,2388.4,184.2,43.2,45.2
12/15/2024 13:40,7.8,15.9,87.94,2404,180.8,44.2,46.2
12/15/2024 13:45,9.6,15.76,86.17,2383,180.8,41.6,43.6
12/15/2024 13:50,8.2,15.91,87.26,2409.6,186.4,44,46
12/15/2024 13:55,8.2,15.9,87.31,2406.8,188.4,43.4,45.4
12/15/2024 14:00,9.2,15.76,85.65,2379.8,186.2,43,45
12/15/2024 14:05,7.8,15.92,87.36,2405.6,187.4,44.6,46.6
12/15/2024 14:10,8.8,15.83,86.18,2397.2,182.2,43,45
12/15/2024 14:15,8.2,15.82,86.59,2420.4,187.4,44.2,46.2
12/15/2024 14:20,8,15.94,87.44,2438,190.4,43,45
12/15/2024 14:25,8.2,15.78,85.79,2402.6,185.4,45,47
12/15/2024 14:30,7.6,15.97,86.83,2445.6,194.4,45,47
12/15/2024 14:35,7.8,15.91,86.82,2446.2,192,44,46
12/15/2024 14:40,8.8,15.81,85.29,2434.4,187.6,43.8,45.8
12/15/2024 14:45,7.2,15.98,86.99,2478.2,198,44.4,46.4
12/15/2024 14:50,8.2,15.9,85.85,2457.6,198.8,43,45
12/15/2024 14:55,7.4,15.84,85.9,2484,204.8,45,47
12/15/2024 15:00,6.8,15.98,87.1,2493.2,201.6,45.2,47.2
12/15/2024 15:05,7.8,15.85,85.7,2473,205.8,44.2,46.2
12/15/2024 15:10,7,15.97,87.1,2509.4,204.8,43.4,45.4
12/15/2024 15:15,5.2,16.13,88.42,2527.4,213.8,45.6,47.6
12/15/2024 15:20,5.8,16.2,89.16,2531.6,212.4,45.4,47.4
12/15/2024 15:25,5.6,16.29,89.51,2533.2,219.4,46.2,48.2
12/15/2024 15:30,6.6,16.35,88.91,2529,215.8,44,46
12/15/2024 15:35,7.8,16.12,86.38,2504.2,210.4,43.6,45.6
12/15/2024 15:40,7,15.97,85.28,2546.2,219.8,45.6,47.6
12/15/2024 15:45,4.8,16.05,86.92,2569,216.75,46.75,48.75
12/15/2024 15:50,7,15.95,86.03,2542.4,208.2,43.2,45.2
12/15/2024 15:55,6.4,15.93,85.28,2559.2,219.8,44.8,46.8
12/15/2024 16:00,5.4,16.01,87.13,2566.8,213.4,45.4,47.4
12/15/2024 16:05,6.4,15.82,85.61,2549.8,212.8,44.4,46.4
12/15/2024 16:10,5.8,15.95,86.11,2580.4,219.2,45.8,47.8
12/15/2024 16:15,5.6,16.02,86.77,2579.4,221,45,47
12/15/2024 16:20,6,15.79,85.48,2589.2,217.8,45,47
12/15/2024 16:25,3.8,15.93,86.74,2618.4,223.4,47.8,49.8
12/15/2024 16:30,5,15.91,86.85,2608.8,228.8,45.4,47.4
12/15/2024 16:35,4.8,15.83,85.81,2614,228.4,46.8,48.8
12/15/2024 16:40,3.2,16.01,87.17,2631,231.4,48.6,50.6
12/15/2024 16:45,4,15.86,86.06,2615.8,229.2,48.2,50.2
12/15/2024 16:50,4.2,15.93,86.19,2645.8,230.2,46.8,48.8
12/15/2024 16:55,3.2,16.01,87.2,2631.4,232.8,47.8,49.8
12/15/2024 17:00,4.8,15.81,85.93,2587.4,224.8,47.2,49.2
12/15/2024 17:05,4.6,15.94,86.83,2599,227.6,47.4,49.4
12/15/2024 17:10,4.6,15.93,87.05,2596,224.2,47,49
12/15/2024 17:15,3.6,15.83,85.79,2611.6,229,49,51
12/15/2024 17:20,2.8,16,87.35,2624,232.6,49,51
12/15/2024 17:25,3.8,15.89,86.39,2625,234.8,47.8,49.8
12/15/2024 17:30,2.8,15.9,86.38,2639,232.6,48.6,50.6
12/15/2024 17:35,2.6,15.97,87.48,2633.8,236.4,49.2,51.2
12/15/2024 17:40,1.8,15.85,85.93,2639.6,235.8,50.6,52.6
12/15/2024 17:45,3,15.88,87.11,2652.2,240,48.2,50.2
12/15/2024 17:50,2.8,15.94,87.42,2644.4,231.6,49,51
12/15/2024 17:55,2.4,15.77,86.12,2653.2,234.8,48.8,50.8
12/15/2024 18:00,1.4,15.91,87.69,2661.4,237.6,50,52
12/15/2024 18:05,3,15.89,86.79,2653.2,241.6,48.6,50.6
12/15/2024 18:10,3.8,15.82,86.24,2666,234.8,47.2,49.2
12/15/2024 18:15,1.2,15.92,87.86,2675,237.2,50.2,52.2
12/15/2024 18:20,2.8,15.82,86.57,2667.8,240.6,48.6,50.6
12/15/2024 18:25,0.8,15.86,86.65,2690.4,246,50.2,52.2
12/15/2024 18:30,2,15.96,87.9,2684.8,241.2,48.8,50.8
12/15/2024 18:35,1.4,15.78,86.23,2681.6,239,49.8,51.8
12/15/2024 18:40,2,15.8,86.72,2697,240.2,49.2,51.2
12/15/2024 18:45,0.6,15.96,87.92,2696.2,247.4,50.4,52.4
12/15/2024 18:50,1.2,15.81,86.53,2701.4,250.6,50.8,52.8
12/15/2024 18:55,0.6,15.88,87.1,2714.4,248,51.4,53.4
12/15/2024 19:00,0.4,15.95,88.04,2714.2,249.2,51.8,53.8
12/15/2024 19:05,2,15.85,87.11,2715,254,48.4,50.4
12/15/2024 19:10,0.6,16.01,88.16,2724.8,254.6,50.8,52.8
12/15/2024 19:15,0.4,16.07,89.14,2716.2,258.4,50.4,52.4
12/15/2024 19:20,0.4,16.18,89.51,2715.6,262.2,50.6,52.6
12/15/2024 19:25,0.4,16.26,89.72,2725.4,261.6,50.8,52.8
12/15/2024 19:30,1,16.16,89.24,2723.4,261,48.8,50.8
12/15/2024 19:35,1,15.98,87.01,2739.25,257.5,49.75,51.75
12/15/2024 19:40,2,16.08,87.52,2752.2,261.8,48,50
12/15/2024 19:45,1.8,16,87.61,2749.4,262,47.6,49.6
12/15/2024 19:50,2,15.92,85.98,2751.6,256,48.8,50.8
12/15/2024 19:55,2,15.98,87.57,2758.2,262.2,47.8,49.8
12/15/2024 20:00,0.4,15.95,87.2,2741.6,262.2,51.4,53.4
12/15/2024 20:05,2.2,15.86,86.53,2752.2,258.8,47.8,49.8
12/15/2024 20:10,1.2,15.97,88.01,2758.2,266.4,48.4,50.4
12/15/2024 20:15,1.2,15.84,86.71,2761.8,265,48.4,50.4
12/15/2024 20:20,1.2,15.85,86.72,2776.4,264.4,49.2,51.2
12/15/2024 20:25,0.6,16,88.07,2773.8,260.8,50,52
12/15/2024 20:30,1.8,15.88,87,2769.2,263.2,47,49
12/15/2024 20:35,0.6,15.86,86.96,2781.8,264.2,50.4,52.4
12/15/2024 20:40,1,15.97,88.2,2784.4,268.6,48.4,50.4
12/15/2024 20:45,1.8,15.82,86.56,2783.8,263.6,47,49
12/15/2024 20:50,1.2,15.85,87.14,2800.2,269.4,47.4,49.4
12/15/2024 20:55,0.2,15.91,88.34,2799.2,273.2,49,51
12/15/2024 21:00,0.4,15.79,86.84,2798,268,49.8,51.8
12/15/2024 21:05,0.8,15.83,87.54,2801,266.6,48.2,50.2
12/15/2024 21:10,0.4,15.97,88.31,2806.2,271.2,48.6,50.6
12/15/2024 21:15,0.8,15.8,86.6,2811.4,272.8,48,50
12/15/2024 21:20,0,15.85,87.35,2815.4,269,49.4,51.4
12/15/2024 21:25,0.8,15.98,88.33,2807.8,272,48.4,50.4
12/15/2024 21:30,1.4,15.83,86.71,2801.6,267.8,47.8,49.8
12/15/2024 21:35,0.8,15.83,87.09,2803.8,269.2,48.4,50.4
12/15/2024 21:40,0.2,15.91,88.49,2802.2,273,49.8,51.8
12/15/2024 21:45,0.4,15.77,87.06,2809,269.8,49.6,51.6
12/15/2024 21:50,0.6,15.81,87.4,2807,273.2,49,51
12/15/2024 21:55,0.2,15.95,88.56,2804.4,276,49.8,51.8
12/15/2024 22:00,1.2,15.78,87.17,2800.6,275.4,47.8,49.8
12/15/2024 22:05,0.4,15.82,86.97,2813.6,271.8,50.4,52.4
12/15/2024 22:10,0,15.89,88.61,2814.4,276,50.4,52.4
12/15/2024 22:15,0.6,15.75,87.61,2804.8,278.6,47.8,49.8
12/15/2024 22:20,0.2,15.76,86.98,2815,278.2,50.4,52.4
12/15/2024 22:25,0,15.92,88.46,2813.8,279.4,50.8,52.8
12/15/2024 22:30,0.6,15.8,87.6,2805.4,276.6,49.4,51.4
12/15/2024 22:35,0.8,15.79,86.73,2818.2,278,49,51
12/15/2024 22:40,0.2,15.83,88.45,2816.6,279.2,50,52
12/15/2024 22:45,0.8,15.85,87.77,2808,282.6,48.2,50.2
12/15/2024 22:50,1,15.75,86.6,2817.2,279.6,47,49
12/15/2024 22:55,0.2,15.86,87.96,2828.5,277.75,49.75,51.75
12/15/2024 23:00,0.2,15.87,88.39,2832.8,279.6,49.4,51.4
12/15/2024 23:05,0.6,15.79,87.5,2843.4,279.8,47.4,49.4
12/15/2024 23:10,0,15.96,88.47,2842.4,276.4,49.4,51.4
12/15/2024 23:15,0.2,15.98,89.65,2837,279,48.2,50.2
12/15/2024 23:20,0,16.09,90.11,2834.4,287,51,53
12/15/2024 23:25,0.2,16.13,90.33,2832.25,285.5,47,49
12/15/2024 23:30,0.2,16.12,89.39,2833.8,282.8,49,51
12/15/2024 23:35,1,15.91,87.26,2840.6,283.8,46.8,48.8
12/15/2024 23:40,0.4,15.94,87.71,2849.6,281,47.8,49.8
12/15/2024 23:45,0.2,15.96,88.54,2839.6,278.2,48.6,50.6
12/15/2024 23:50,0.8,15.8,86.82,2834.8,277.8,47.8,49.8
12/15/2024 23:55,0.8,15.85,87.76,2848.6,278.8,46.6,48.6
12/16/2024 0:00,0.4,15.91,88.62,2840.8,280.4,48,50
12/16/2024 0:05,0.6,15.79,87.13,2834.6,284.8,48,50
12/16/2024 0:10,0.6,15.87,87.53,2845.2,278.2,47.6,49.6
12/16/2024 0:15,0.4,15.94,88.46,2846.2,281.8,47.2,49.2
12/16/2024 0:20,1,15.75,86.63,2845.8,285,45.8,47.8
12/16/2024 0:25,0.2,15.82,87.55,2851.2,276.6,48.6,50.6
12/16/2024 0:30,0,15.87,88.75,2843.4,281.4,49,51
12/16/2024 0:35,0.4,15.74,87.02,2845,285,48,50
12/16/2024 0:40,0,15.78,87.77,2856.6,281.4,49.2,51.2
12/16/2024 0:45,0,15.88,88.84,2846.2,276.4,48.2,50.2
12/16/2024 0:50,0,15.74,87.51,2835,284.2,49,51
12/16/2024 0:55,0.6,15.75,87.17,2852.6,283,47,49
12/16/2024 1:00,0.2,15.89,88.62,2850.4,282.8,47.6,49.6
12/16/2024 1:05,0.2,15.79,88.17,2849.4,284.2,47,49
12/16/2024 1:10,0.4,15.65,87.18,2854.4,288.8,46.6,48.6
12/16/2024 1:15,0.2,15.85,88.48,2858.8,283.8,48.4,50.4
12/16/2024 1:20,0.2,15.84,88.45,2860,285.2,46.4,48.4
12/16/2024 1:25,0.2,15.65,87.27,2865.2,282.8,47.4,49.4
12/16/2024 1:30,0,15.82,88.31,2865.8,284.2,47.6,49.6
12/16/2024 1:35,0,15.88,88.56,2862.8,283.6,49.4,51.4
12/16/2024 1:40,0.6,15.68,87.11,2865.4,285.6,46.8,48.8
12/16/2024 1:45,0.2,15.78,87.98,2872.4,283.2,47.2,49.2
12/16/2024 1:50,0,15.85,88.95,2863,285.6,49.6,51.6
12/16/2024 1:55,0,15.72,87.26,2864,284,49,51
12/16/2024 2:00,0,15.74,87.66,2868.6,287.4,48.4,50.4
12/16/2024 2:05,0,15.87,88.99,2862.4,289.2,47.6,49.6
12/16/2024 2:10,0,15.74,87.98,2862,289.6,47.4,49.4
12/16/2024 2:15,0.2,15.71,87.41,2875.4,285.4,47.2,49.2
12/16/2024 2:20,0.2,15.87,88.74,2869.6,287,48.2,50.2
12/16/2024 2:25,0,15.79,88.45,2870.8,288.4,49,51
12/16/2024 2:30,0.2,15.67,87.14,2875.4,283,46.8,48.8
12/16/2024 2:35,0,15.78,88.64,2877.6,284.8,49.6,51.6
12/16/2024 2:40,0,15.84,88.69,2874,286,47.75,49.75
12/16/2024 2:45,0.2,15.66,87.14,2877,285.6,47.6,49.6
12/16/2024 2:50,0,15.74,87.95,2881.8,280.6,49,51
12/16/2024 2:55,0,15.88,89.02,2872,284,47.6,49.6
12/16/2024 3:00,0,15.73,87.79,2870.2,287.2,47.6,49.6
12/16/2024 3:05,0.2,15.75,87.58,2869.2,283.8,47.8,49.8
12/16/2024 3:10,0.2,15.83,89.01,2862.6,290.4,47,49
12/16/2024 3:15,0,15.94,89.82,2864,287.4,50.4,52.4
12/16/2024 3:20,0,16.04,90.21,2861.2,284.6,49.8,51.8
12/16/2024 3:25,0,16.12,90.28,2858.2,293,48.8,50.8
12/16/2024 3:30,0,15.96,89.19,2850.4,288.4,48,50
12/16/2024 3:35,0.4,15.77,87.35,2867.2,280.2,46.6,48.6
12/16/2024 3:40,0,15.93,88.34,2880.4,281.4,49.8,51.8
12/16/2024 3:45,0,15.93,88.73,2874.2,282.2,48.8,50.8
12/16/2024 3:50,0.3,15.74,87.22,2865.66,287.66,46.66,48.66
12/16/2024 3:55,0,15.81,87.84,2876.2,277,48,50
12/16/2024 4:00,0,15.88,88.96,2862,286.4,48.6,50.6
12/16/2024 4:05,0.4,15.68,87.52,2866,287.6,46.6,48.6
12/16/2024 4:10,0,15.77,87.77,2874,283.4,49.8,51.8
12/16/2024 4:15,0,15.87,88.87,2867.2,281.2,47.4,49.4
12/16/2024 4:20,0.2,15.7,87.66,2855.8,283.6,48,50
12/16/2024 4:25,0.4,15.69,87.5,2866,275.8,47.4,49.4
12/16/2024 4:30,0,15.82,89,2864,286.4,49.6,51.6
12/16/2024 4:35,0,15.78,88.66,2856.8,285,50.6,52.6
12/16/2024 4:40,0.4,15.68,87.29,2867.4,284.2,48.2,50.2
12/16/2024 4:45,0.4,15.82,88.44,2868,277.2,47.6,49.6
12/16/2024 4:50,0,15.78,88.89,2857.8,286.2,49.2,51.2
12/16/2024 4:55,0.2,15.64,87.3,2858.2,280.6,46.8,48.8
12/16/2024 5:00,0.2,15.75,88.32,2866.4,281.2,48.4,50.4
12/16/2024 5:05,0.2,15.83,89.12,2859.4,278.6,49.6,51.6
12/16/2024 5:10,0,15.67,87.49,2861,288.4,49.4,51.4
12/16/2024 5:15,0,15.69,87.69,2868,281.4,48.4,50.4
12/16/2024 5:20,0,15.83,89.08,2855.4,283.2,48,50
12/16/2024 5:25,0.4,15.7,88.37,2857,281.2,46.6,48.6
12/16/2024 5:30,0,15.65,87.42,2869,281.2,47.4,49.4
12/16/2024 5:35,0.2,15.77,88.78,2867,278.8,47.2,49.2
12/16/2024 5:40,0,15.78,88.87,2860,284.8,48,50
12/16/2024 5:45,0.4,15.62,87.31,2852.8,281.6,47,49
12/16/2024 5:50,0,15.72,88.24,2848,279,48.8,50.8
12/16/2024 5:55,0.2,15.82,89.3,2852.2,284.4,48.4,50.4
12/16/2024 6:00,0.2,15.65,88.04,2855.6,277.8,48.2,50.2
12/16/2024 6:05,0,15.7,87.73,2866.8,281.8,48.2,50.2
12/16/2024 6:10,0,15.74,89.34,2858.6,282.6,52,54
12/16/2024 6:15,0,15.78,88.71,2839.6,277.2,48,50
12/16/2024 6:20,0.2,15.59,87.31,2849,277.2,47.2,49.2
12/16/2024 6:25,0,15.69,88.63,2852,276,47,49
12/16/2024 6:30,0,15.75,89.27,2845.8,282.2,48.8,50.8
12/16/2024 6:35,0.2,15.62,87.65,2847.75,279.25,46.75,48.75
12/16/2024 6:40,0,15.66,88.07,2857.6,273.6,51,53
12/16/2024 6:45,0,15.76,89.33,2852.6,279.2,47.8,49.8
12/16/2024 6:50,0,15.69,88.76,2840.6,279.2,48.2,50.2
12/16/2024 6:55,0,15.62,87.67,2850.4,277.4,47.2,49.2
12/16/2024 7:00,0.2,15.74,88.97,2847.8,272.8,47.2,49.2
12/16/2024 7:05,0,15.81,89.93,2844.8,278.2,51.8,53.8
